"","log2fc.line.logcbc","pvalue.line.logcbc","qvalue.line.logcbc","log2fc.line.cbc","pvalue.line.cbc","qvalue.line.cbc"
"ENSSSCG00000000119",0.00627364366163208,0.91731664558394,0.574061150854745,0.0119169564184057,0.843683806446093,0.569558520019373
"ENSSSCG00000000120",0.0647558500950545,0.367690859386071,0.370920057579647,0.0816636209956685,0.226591640996037,0.319465205435396
"ENSSSCG00000000125",0.332225187759728,0.00448962447162871,0.047034301385322,0.291264530471496,0.0073544433221886,0.0715453311279508
"ENSSSCG00000000130",0.0430184062908619,0.581338582611254,0.462287488459875,0.0749411536774347,0.335764591342385,0.380590868804522
"ENSSSCG00000000133",0.0242570396049271,0.883407333256966,0.564866192390429,0.0467997195505259,0.765505055683633,0.547364287975679
"ENSSSCG00000000134",0.0485717475882512,0.811921751225897,0.543069049127148,0.182585508530454,0.345938523120021,0.386039109792296
"ENSSSCG00000000136",0.0409589830639455,0.587839128549267,0.46509713461133,0.130030667025116,0.098795639371303,0.218120242767812
"ENSSSCG00000000137",0.175249377815247,0.0308568735223999,0.110647618287405,0.142592107536178,0.063302425590661,0.180933184340139
"ENSSSCG00000000139",0.67904516069574,0.00188287324391601,0.0326812998765421,0.624454784315567,0.00373916670972019,0.0547337905845538
"ENSSSCG00000000141",0.086702144902679,0.245358418302843,0.302803939297059,0.0922320591939674,0.180171669188719,0.285145563028494
"ENSSSCG00000000142",0.126000736219136,0.416946505292239,0.393594692361372,0.126829659540618,0.387131112437547,0.406362716956617
"ENSSSCG00000000144",0.212295482167405,0.0230593952986909,0.0961550802513451,0.187980913312882,0.0253029412619894,0.120597715006307
"ENSSSCG00000000145",0.0133581332243146,0.850830057569463,0.555157604191373,0.00682414782721496,0.924133857419448,0.591420367342357
"ENSSSCG00000000148",0.365694296148308,0.00340441249455803,0.0413636118088801,0.34469816527932,0.00394827480485882,0.0552020477389607
"ENSSSCG00000000150",0.489324702130966,0.106346386859571,0.198734980827037,0.544241791345954,0.0569738357227788,0.173310947115163
"ENSSSCG00000000155",0.513531572453465,0.0159588024961284,0.0805676386404264,0.420146555466433,0.0289965348407852,0.128036647348922
"ENSSSCG00000000156",0.257906145837645,0.264949451482376,0.314881235948243,0.372823108006985,0.117427098711383,0.236503995091303
"ENSSSCG00000000158",0.100010830195361,0.0187395735166508,0.0872034508943994,0.084143324493713,0.0556812846014838,0.171537279816255
"ENSSSCG00000000160",0.0512955978915081,0.518667353329704,0.437115743637268,0.0851864523269315,0.284949899287283,0.354116173229586
"ENSSSCG00000000161",0.0283932240590046,0.602435870158199,0.470764014733977,0.0155065031691829,0.762573517398327,0.546364933921407
"ENSSSCG00000000162",0.129269286802026,0.370165144980111,0.37215610355882,0.1677237856745,0.219025698732681,0.31487635472505
"ENSSSCG00000000164",0.0318526676411155,0.667636168986732,0.494721251465062,0.0201456502216383,0.771968875223857,0.549431370257819
"ENSSSCG00000000165",0.0912502807250932,0.448878921115032,0.408122640923994,0.0546373598584445,0.626924236153223,0.503369824648573
"ENSSSCG00000000166",0.080675793399823,0.294242626231347,0.331213906784857,0.105201286462559,0.181293067234443,0.285783888661262
"ENSSSCG00000000167",0.276605465346841,0.014472105273819,0.0771210873144304,0.270193765969786,0.0110485103577629,0.0840720828851133
"ENSSSCG00000000169",0.0464329835939962,0.591295430895763,0.466092482650707,0.0580337388949324,0.486727937279297,0.451235193449188
"ENSSSCG00000000170",0.383388502498442,0.00176657809455316,0.0314965629041924,0.380039407553934,0.000764162132838031,0.0280368286428552
"ENSSSCG00000000171",0.519863909880459,0.0152130550615053,0.0785989875254241,0.411343983922737,0.0331611043895533,0.136454691886426
"ENSSSCG00000000175",0.187608653912474,0.347831606031534,0.361429231911384,0.177925508463836,0.338208144085729,0.381862785996873
"ENSSSCG00000000176",0.160846129934474,0.286383148080312,0.327436190323945,0.159368060925456,0.267576917572201,0.342483802778929
"ENSSSCG00000000179",0.210321424901757,0.092423312617349,0.184128533165954,0.240366976253356,0.0524720773684018,0.166662903913225
"ENSSSCG00000000180",0.0521038297699169,0.495106801708667,0.428005701139318,0.0807576422074214,0.250125939853633,0.333390504649301
"ENSSSCG00000000181",0.46557194519517,0.107728186032193,0.199628489114053,0.557893211435987,0.0473211983905937,0.157637802095361
"ENSSSCG00000000182",1.00898286361329,0.00285298684494306,0.0374881736272625,0.778288154115463,0.0132157283315586,0.0903598244241849
"ENSSSCG00000000185",0.10566281177015,0.0346061276225447,0.11757264359677,0.0833061487857882,0.0847153614394411,0.204592259880804
"ENSSSCG00000000186",0.324724020759503,0.0940804201682526,0.185866195942158,0.313009471857687,0.101194598979902,0.220285201524584
"ENSSSCG00000000189",0.0578360035445501,0.476891139031214,0.421194136604985,0.0161156246007558,0.8304786851176,0.5662182631191
"ENSSSCG00000000190",0.0111679940788497,0.880716545378783,0.564036031435559,0.04321951712811,0.590481432917388,0.49086476086042
"ENSSSCG00000000191",0.0633540156255209,0.421447011888301,0.396041781914051,0.0257388470597381,0.728736328895917,0.536986281168502
"ENSSSCG00000000193",0.111920482428365,0.266978559858012,0.316179052693945,0.127865622607115,0.179583130840819,0.284491481517143
"ENSSSCG00000000194",0.0860539426229674,0.821990035719234,0.545846908397997,0.1873351721979,0.598088611210523,0.493949741841086
"ENSSSCG00000000199",0.0750902859044232,0.495218778560204,0.428005701139318,0.111071885021548,0.323286869336611,0.374216308052902
"ENSSSCG00000000202",0.0767810512749059,0.224428509589631,0.289521117485119,0.072787168283181,0.227924724901575,0.320224820109651
"ENSSSCG00000000204",0.0815529470511417,0.524784797092554,0.439430412451725,0.0389251009874316,0.739667440042237,0.540251191437939
"ENSSSCG00000000207",0.086632565973955,0.630452034385168,0.481659539998729,0.0219441156485822,0.896962695249085,0.583283401425048
"ENSSSCG00000000209",0.137615647483009,0.253258798710939,0.307476667846807,0.0915163440718542,0.417320612014359,0.419894053051008
"ENSSSCG00000000214",0.0745693091665197,0.582439697544444,0.462878599705548,0.0629997818803987,0.621052544178772,0.501508477864322
"ENSSSCG00000000215",0.0316619744707889,0.801050675223566,0.539805010158881,0.0790667699318484,0.523323420843378,0.467801797457393
"ENSSSCG00000000217",0.239964026257613,0.022399716970251,0.09482807010054,0.165254377934906,0.095833545405117,0.216227248501026
"ENSSSCG00000000220",0.494087416996622,0.0348817426768493,0.117752259986751,0.244351141775514,0.277903290395284,0.349952291608877
"ENSSSCG00000000223",0.131631032504384,0.0154827128821768,0.0792677979195789,0.142709602953284,0.00826426320971518,0.0745677790213143
"ENSSSCG00000000224",0.177327014981312,0.146178410642555,0.232435082886051,0.161222277875542,0.186129710040555,0.289569515620497
"ENSSSCG00000000232",0.00550730155806673,0.951786345799794,0.582335078546412,0.0149005063510106,0.873776604305269,0.577831226257927
"ENSSSCG00000000233",0.0633700614441237,0.669610730013645,0.495396446176825,0.107669750520305,0.464094434420817,0.440648180942842
"ENSSSCG00000000234",0.0648465635617292,0.653954430452507,0.490364924706724,0.0260393267043033,0.85401089081662,0.572247734776343
"ENSSSCG00000000240",0.292079244450685,0.278444925357275,0.32301988398388,0.166117700569811,0.556054686823189,0.47879464227437
"ENSSSCG00000000243",0.217487465631761,0.510469409757592,0.434561022637197,0.205313956173155,0.518875237622141,0.466264629674869
"ENSSSCG00000000256",0.0864587327790163,0.190548161552849,0.266979718604801,0.0694096082248885,0.26501936354386,0.340784741156623
"ENSSSCG00000000257",0.0859845851427606,0.163202045403212,0.246663220576652,0.101934027882378,0.0915494015443153,0.212337836760148
"ENSSSCG00000000258",0.0899927360286883,0.16782877255896,0.250352312657011,0.0806483376263617,0.205964769218347,0.305617233436469
"ENSSSCG00000000259",0.250313477205528,0.00477842259732952,0.0480478630821134,0.201772521631899,0.0208130494313327,0.111908979021589
"ENSSSCG00000000262",0.0872682793171023,0.0922770125247174,0.184099458485274,0.0938783681797592,0.123606124993086,0.241327311068585
"ENSSSCG00000000264",0.0391533527669629,0.666986607438975,0.494491240540031,0.0547240699843307,0.53639998929443,0.472309819884913
"ENSSSCG00000000265",0.193960592777809,0.0277667184715366,0.105619125999504,0.108600527875027,0.172066054851266,0.2787724440942
"ENSSSCG00000000266",0.0513651726322546,0.458035277772986,0.412028279240507,0.0136349749472718,0.835642087809509,0.567755832537796
"ENSSSCG00000000267",0.0896023875664806,0.279147139003598,0.323066978238747,0.0784012428031216,0.319191965597189,0.372241331878231
"ENSSSCG00000000268",0.06790873507635,0.20043741404355,0.273910139705161,0.0604576601275441,0.244492870130597,0.330348025393221
"ENSSSCG00000000269",0.249748764646071,0.375379046300087,0.37501894580343,0.20009449544103,0.458798277686515,0.438346036159808
"ENSSSCG00000000271",0.262259889234044,0.15024095757718,0.2357630982487,0.244674473178684,0.16137615651142,0.271196057224314
"ENSSSCG00000000272",0.0965682885716742,0.290398798367321,0.329597944539751,0.0518048264586906,0.557425017993667,0.478982094726322
"ENSSSCG00000000273",0.262892638375838,0.0452700635786201,0.131220184289519,0.235607596904174,0.071543506456026,0.188961344000323
"ENSSSCG00000000274",0.14438140428158,0.0514486095943216,0.139010639810574,0.131670887978907,0.0659346677568624,0.183859846603975
"ENSSSCG00000000275",0.0542953828110712,0.629389340287632,0.481217700611725,0.0537252113976375,0.623534827037468,0.502227257679292
"ENSSSCG00000000276",0.0688607706346301,0.25386452458468,0.307773564570919,0.051646182652455,0.37471021843209,0.399889136087258
"ENSSSCG00000000277",0.0378851797637301,0.815141569920005,0.543775809362815,0.0678844982002211,0.69885753197619,0.527386434542161
"ENSSSCG00000000278",0.0154214135336646,0.929531444320586,0.577020107945969,0.0451169112405185,0.820749598147718,0.563420642597499
"ENSSSCG00000000282",0.254950848113782,0.0790437879773959,0.170456842708783,0.21728226442255,0.118720371638463,0.237558254160636
"ENSSSCG00000000288",0.057334684731161,0.228917645525033,0.292265990611247,0.0528053761209088,0.257764131680055,0.336497442887092
"ENSSSCG00000000289",0.0833830654817983,0.523062933549037,0.43864359663781,0.0487613128918079,0.707204987026935,0.52983706960752
"ENSSSCG00000000290",0.184754657344864,0.00248575892917235,0.035671619278871,0.154547135182212,0.00552618445111419,0.063311740763511
"ENSSSCG00000000291",0.340429863012579,0.120675366832429,0.209957857806302,0.406850422530421,0.085185526005957,0.205081343586919
"ENSSSCG00000000292",0.0204575543143972,0.913263755509463,0.572556998423115,0.115984898747813,0.536291268830949,0.472269683406581
"ENSSSCG00000000293",0.101123608667658,0.150901945683632,0.2359586467142,0.164711007600616,0.0212519936499787,0.112167611112342
"ENSSSCG00000000295",0.0705295870276312,0.228160503887039,0.29201019545936,0.0658454417705536,0.260281978545406,0.338080145770097
"ENSSSCG00000000297",0.151366296690042,0.360582938363332,0.36769472942631,0.210332047574889,0.247320234290145,0.33218806832291
"ENSSSCG00000000299",0.0169755550140178,0.808769435380422,0.542703275861837,0.0330350486431662,0.665512635379904,0.516876182394526
"ENSSSCG00000000359",0.107501958592734,0.243987376552493,0.301934887926082,0.0906545722877319,0.298458489318808,0.36231112956762
"ENSSSCG00000000361",0.0032953218537839,0.968598879361821,0.586515901468067,0.0253077654366045,0.775479231860617,0.550549037046072
"ENSSSCG00000000363",0.116326613528206,0.237146887245828,0.29770979990048,0.0911838563351276,0.340298669878859,0.382725463760995
"ENSSSCG00000000364",0.133652196493944,0.0137554970547842,0.075396671826599,0.115093105770775,0.025705507314709,0.121310532942601
"ENSSSCG00000000365",0.0348708815296586,0.524606471667341,0.439357607389518,0.0472297444263914,0.420360640437208,0.420623330249555
"ENSSSCG00000000366",0.0665303968877739,0.0859093696050064,0.177265582909849,0.0578110701284088,0.133410028996724,0.25003934274505
"ENSSSCG00000000367",0.102902149622852,0.157073772909134,0.241524531640494,0.0803749266584685,0.272027346041846,0.345460874090493
"ENSSSCG00000000368",0.37293481644709,0.00915027374170096,0.063136193487503,0.34874802593626,0.0202673311351824,0.110575956886334
"ENSSSCG00000000369",0.16143767641949,0.0132623218851498,0.0745999228184785,0.143649035211286,0.0267088370586812,0.123315753059228
"ENSSSCG00000000370",0.030903103224317,0.73003962530589,0.516246858907744,0.0136254802506958,0.901226687924506,0.584194127738142
"ENSSSCG00000000373",0.088536004668891,0.317151338322342,0.343723924783159,0.0823773735788198,0.371008695625729,0.398179763906945
"ENSSSCG00000000374",0.0713863508882705,0.323615627719411,0.34754830967509,0.0707914576728019,0.358547052479798,0.39266939275972
"ENSSSCG00000000376",0.0170558498364068,0.918628492934852,0.574391645349077,0.0251551469457781,0.878246946015898,0.578965862682995
"ENSSSCG00000000377",0.0691501339780227,0.201662671304066,0.274686261922018,0.0475703316354583,0.386463029406722,0.405832298183669
"ENSSSCG00000000379",0.0300736024103606,0.586491537078288,0.464528825000078,0.0369489505719324,0.487686193200532,0.45180737244736
"ENSSSCG00000000382",0.124724488222486,0.330858593935483,0.351865857197506,0.0881204723524965,0.54394220291934,0.474117541370778
"ENSSSCG00000000384",0.106435613364823,0.0866051258851234,0.178146548448801,0.0763523805497267,0.208459811200041,0.307028803348284
"ENSSSCG00000000385",0.0117474168254004,0.960087248891957,0.584812503711762,0.0173231096143613,0.939607250554762,0.593998400748914
"ENSSSCG00000000388",0.0391122680266033,0.764155581380877,0.528278253984504,0.0958124973064219,0.465051093199737,0.441098456335473
"ENSSSCG00000000393",0.0217783797857824,0.751239101596445,0.523669253264303,0.0214493467595762,0.760670811586998,0.546254773182208
"ENSSSCG00000000394",0.0511015151101473,0.344123492712744,0.358944092413207,0.0386553011517243,0.438653107112207,0.429073524414713
"ENSSSCG00000000396",0.128051024655999,0.249714685846546,0.305546110245691,0.125239907972861,0.242482428411756,0.329933708761661
"ENSSSCG00000000398",0.187646121624024,0.112033867164486,0.203188931886987,0.145541776020682,0.196047825993887,0.296969975381587
"ENSSSCG00000000399",0.202356745196236,0.0124050191013174,0.0726950074345691,0.157735747336748,0.0788981033933855,0.198639452501691
"ENSSSCG00000000402",0.176285817510818,0.297712076767997,0.33292073452,0.206594096583831,0.193058263745581,0.29510270326679
"ENSSSCG00000000403",0.0426673765026786,0.431132504584988,0.400831409743348,0.0682118787969881,0.20927964502847,0.307486101907868
"ENSSSCG00000000405",0.0247195315332507,0.674332256920554,0.497104983323278,0.0108802032185027,0.840019947912433,0.568419286338817
"ENSSSCG00000000406",0.0535436542134407,0.431187269954866,0.400831409743348,0.00925768785109608,0.886426760579277,0.581037546243882
"ENSSSCG00000000408",0.154799887268679,0.263821103007061,0.314534879297012,0.0825249810090754,0.538281894194235,0.472776921163395
"ENSSSCG00000000413",0.165838757706839,0.575792806500048,0.459700970253571,0.307010872185803,0.311079985544963,0.369744915150034
"ENSSSCG00000000417",0.110685549097342,0.490092207417087,0.42593850644618,0.0281980310074476,0.859927404850474,0.573642824246994
"ENSSSCG00000000423",0.0812738031110389,0.568352362282155,0.457064392833636,0.000218876404602977,0.998880321234328,0.608934376758987
"ENSSSCG00000000426",0.0928969783487272,0.625263627948868,0.479359595470705,0.0664104040493568,0.73088031342828,0.537401429710364
"ENSSSCG00000000430",0.0115961586224263,0.855492793328885,0.556830723941093,0.038293835156642,0.562037853732124,0.480492327751564
"ENSSSCG00000000431",0.0925015574124103,0.36176186939777,0.368536057561451,0.00817052755652138,0.929463249662438,0.592255466026948
"ENSSSCG00000000433",0.310687554239489,0.313694838433292,0.341726744198849,0.163968233391147,0.563132507920929,0.480650693925454
"ENSSSCG00000000436",0.25660798238113,0.0285276043132616,0.107143861640225,0.294436148025534,0.0315621984742223,0.133697731247722
"ENSSSCG00000000437",0.0732614241773684,0.334385662002331,0.353541910949528,0.0435359166404645,0.561573195917924,0.480265229880164
"ENSSSCG00000000438",0.036039961135039,0.862747149907076,0.558678019715907,0.00292640215936377,0.988608044321301,0.606279263058403
"ENSSSCG00000000443",0.0624306350301116,0.766528149090735,0.529316113182861,0.0735462488505033,0.724061121565708,0.534964163306153
"ENSSSCG00000000449",0.0708283031516853,0.444269295385166,0.406132014280867,0.0015878286889977,0.989567525667581,0.606548900627143
"ENSSSCG00000000451",0.190546747757985,0.0399259318897578,0.12418631952044,0.121636803785887,0.166492229004637,0.275035749327448
"ENSSSCG00000000453",0.103724402671121,0.279713724709354,0.323162355179338,0.049988357468901,0.574108384372143,0.484604443285922
"ENSSSCG00000000456",0.306943220881756,0.0813082378144164,0.17250787359345,0.269818075401704,0.131162305883351,0.24810829143381
"ENSSSCG00000000457",0.190948062654995,0.208877044630476,0.280137643812954,0.182405929340034,0.232714953819686,0.32385262410628
"ENSSSCG00000000458",0.115140285556385,0.110578893126506,0.201861508827311,0.119516287507682,0.0871563599313948,0.206961768979947
"ENSSSCG00000000460",0.107072089131991,0.36879083114186,0.371409855704333,0.121818070266814,0.282558287119941,0.352433832829954
"ENSSSCG00000000462",0.121941460463486,0.321201748624287,0.345975287746905,0.125149190143877,0.290734715533309,0.357621389934082
"ENSSSCG00000000466",0.14965771717186,0.0292243690961798,0.108530642236959,0.135384453246349,0.0415573982494296,0.149159951490275
"ENSSSCG00000000469",0.271903956462944,0.0207971549532928,0.0917743702236711,0.198071775707356,0.0987871576145882,0.218120242767812
"ENSSSCG00000000472",0.0889325965999036,0.100745668048323,0.192664197290733,0.0576162177314644,0.253283806088479,0.335217655425472
"ENSSSCG00000000473",0.0950589323949808,0.293808677698969,0.330967586470734,0.0784066259104377,0.371031143640563,0.398179763906945
"ENSSSCG00000000475",0.20536271691564,0.409382486247779,0.390530048729878,0.0881823462078038,0.716254467366525,0.53217716381866
"ENSSSCG00000000477",0.239143973250673,0.195884394418134,0.270351615923552,0.208521241628625,0.243131678817624,0.329933708761661
"ENSSSCG00000000481",0.396903031085942,0.117197677944917,0.207170483079158,0.17850421123522,0.549503410190241,0.476665372634003
"ENSSSCG00000000483",0.0248984770184369,0.78750451632015,0.535432561459979,0.0139082288177236,0.882203491753639,0.580187383877751
"ENSSSCG00000000486",0.0438995508005902,0.389563370210704,0.382044199061317,0.0599450671640954,0.233927931396062,0.32463468030474
"ENSSSCG00000000487",0.0284978055276244,0.817985903907288,0.544746695033029,0.00454818736639628,0.971356539215483,0.602316746525061
"ENSSSCG00000000488",0.0491272549225901,0.605180651723609,0.47189720302333,0.0422406786909754,0.645260184936261,0.509613154188917
"ENSSSCG00000000490",0.00344737235822124,0.949633798376646,0.581737776672884,0.00994247625686495,0.848308728785631,0.570676256076673
"ENSSSCG00000000491",0.191052569488804,0.140058653056848,0.227806242923789,0.211979651099872,0.0861300864914756,0.206163378102316
"ENSSSCG00000000492",0.135224764543324,0.396899141851757,0.385015934011884,0.216719690628918,0.174605714313083,0.280328556141202
"ENSSSCG00000000493",0.0529412886040292,0.745869482769701,0.521772241569055,0.0127857344463641,0.935939495492621,0.593642620731349
"ENSSSCG00000000496",0.0777303251342849,0.0844975372932997,0.175669276175887,0.0584493892700165,0.16730783818143,0.27577404795
"ENSSSCG00000000500",0.376159625805871,0.000972593420458745,0.0247574430154478,0.349130571242666,0.000869413056221457,0.0294262880567263
"ENSSSCG00000000502",0.0542417390944872,0.357098667351724,0.366139139942907,0.00297900547829215,0.979697751965767,0.604282937635354
"ENSSSCG00000000508",0.2318865003391,0.0233542985434704,0.0965843657453635,0.250761029642299,0.0188985697181585,0.106929880099717
"ENSSSCG00000000509",0.328166529729137,0.0382176106590455,0.122245586900638,0.304413924093349,0.0430292084361258,0.15096551552637
"ENSSSCG00000000510",0.0737361202057033,0.141571109437042,0.229051069636457,0.0800889113134679,0.11742186129734,0.236503995091303
"ENSSSCG00000000511",0.143603385959666,0.0821674645345448,0.173522832113798,0.0967989654889679,0.256075132974033,0.336438395894933
"ENSSSCG00000000512",0.244304992302799,0.000998221790011966,0.0248970580002848,0.262520766276157,0.000308195522197741,0.0172037500450679
"ENSSSCG00000000519",0.0691691553598018,0.303077859455985,0.335431650883364,0.0633423384409848,0.298469447334211,0.36231112956762
"ENSSSCG00000000520",0.252666683493708,0.0127266134229546,0.0733220383677652,0.252779324870478,0.0090640256466914,0.0770442179968769
"ENSSSCG00000000522",0.0891249243429045,0.218167493285322,0.286093404205574,0.110140840875755,0.152103990106912,0.263946048275969
"ENSSSCG00000000523",0.300468540533294,0.108904599401619,0.200432852723505,0.283840611812803,0.122295880523928,0.240360301723173
"ENSSSCG00000000528",0.00131094397273576,0.995421353832455,0.592087277206152,0.0176836590062634,0.940033467481461,0.593998400748914
"ENSSSCG00000000529",0.00726784954436526,0.923811573759009,0.575426763954941,0.0661779339897752,0.403642254766898,0.413765117946607
"ENSSSCG00000000530",0.130078029671434,0.38606112791334,0.380116912815809,0.110247283735192,0.470915196881947,0.443853548576365
"ENSSSCG00000000534",0.0510447094665314,0.251018592828546,0.306468856426076,0.0715671363719509,0.122851438705464,0.240840927498857
"ENSSSCG00000000536",0.0260806616469384,0.564094170323062,0.455650581900844,0.0109107446484019,0.812156732672499,0.561091009549302
"ENSSSCG00000000541",0.0418078820173844,0.712665703782616,0.510182188876053,0.0258524571426962,0.829441484543119,0.565923771265395
"ENSSSCG00000000543",0.223992045169862,0.161295955061757,0.245223673076165,0.214224697991384,0.16068066804367,0.270574380226622
"ENSSSCG00000000545",0.025975203491638,0.81362433547474,0.543348355858086,0.0732504506560614,0.481259915533703,0.449003976959877
"ENSSSCG00000000547",0.0279373945292793,0.704533323944257,0.506818293380758,0.0438719275533836,0.528946127603482,0.46997320086844
"ENSSSCG00000000549",0.63539194516665,0.00367227819116112,0.043018321560231,0.671479807210152,0.00210246511833279,0.0415949937028017
"ENSSSCG00000000552",0.121280616018369,0.0363464469222047,0.120321384488702,0.108889016254499,0.0789690643748527,0.19875121181827
"ENSSSCG00000000553",0.216315488427903,0.0494278672443577,0.136955207986077,0.198818547416179,0.0591234625603192,0.175984498350986
"ENSSSCG00000000554",0.0571172622203198,0.541477598327136,0.446383771548663,0.0805891968170823,0.368251339704278,0.397288094934634
"ENSSSCG00000000555",0.233894542686933,0.00828694618302328,0.0612075356375276,0.190881680674576,0.0284198360211625,0.12668675413486
"ENSSSCG00000000559",0.321519737125001,0.0417735035629536,0.126308104924899,0.373082498714171,0.024700281755759,0.119894943240154
"ENSSSCG00000000563",0.101737097943654,0.150885442450768,0.2359586467142,0.0440179496375401,0.523551647081065,0.467801797457393
"ENSSSCG00000000567",0.118754818947325,0.550453985746741,0.450671779792273,0.0685139650326951,0.764689154112764,0.547147012891092
"ENSSSCG00000000570",0.0276223810563342,0.63751614117795,0.484313723332673,0.0548091309339711,0.360379385517757,0.39359664083757
"ENSSSCG00000000572",0.133297563696945,0.523507726183578,0.438746988686161,0.219445955133784,0.301209985532419,0.364217699932508
"ENSSSCG00000000576",0.149434623290658,0.0283014514950368,0.106787225587227,0.126089284480662,0.0495307988565261,0.16192067380662
"ENSSSCG00000000579",0.0644004036751971,0.40045335005042,0.386765357958077,0.0323934639929374,0.660133099717454,0.515217178051757
"ENSSSCG00000000580",0.148683643258026,0.0778481017193563,0.169238926919883,0.141026144729814,0.078777254082983,0.19846879775706
"ENSSSCG00000000583",0.0220739404359342,0.681626516895008,0.499268982108504,0.0273477426902644,0.596475394939887,0.493400011615596
"ENSSSCG00000000587",0.0260386152054003,0.658847451008448,0.491858465729809,0.0394534578658671,0.518532176521375,0.466264629674869
"ENSSSCG00000000588",0.456889264744426,0.096673772326386,0.188656045385587,0.408175300159481,0.0796977141883222,0.199554148865773
"ENSSSCG00000000599",0.104713274645102,0.0824355398846699,0.173619418837471,0.0506297370634617,0.382934566938755,0.40406050526612
"ENSSSCG00000000600",0.0908718935285941,0.367725803059177,0.370920057579647,0.117445028025761,0.245877862045748,0.331206771920729
"ENSSSCG00000000601",0.137685218950715,0.174062421230914,0.255881236292269,0.100749257956964,0.311308865382342,0.369827692722418
"ENSSSCG00000000604",0.100410798925638,0.158610691749237,0.242812251753872,0.088954352984726,0.192892008476236,0.294997387733029
"ENSSSCG00000000605",0.0452626435519895,0.81841311509664,0.544795458437086,0.0439819651878314,0.807943405508168,0.559619310810458
"ENSSSCG00000000606",0.141269081745896,0.637770409301334,0.484313723332673,0.18664170293108,0.495544954617689,0.456063298673191
"ENSSSCG00000000607",1.05373477322094,0.0227065852264605,0.0953519621548947,1.03230209409454,0.0161894028886798,0.0994693079926383
"ENSSSCG00000000608",0.203035160151295,0.355755775912016,0.365636487579106,0.263213970085515,0.348806797128948,0.387891453240449
"ENSSSCG00000000611",0.0373929690492256,0.330239312967548,0.351737972702602,0.0305279707329191,0.430509692553546,0.425088332107734
"ENSSSCG00000000612",0.0287560181340299,0.611222312582971,0.474317672417761,0.0434920798733147,0.494424291577362,0.455623222988624
"ENSSSCG00000000619",0.154859264577976,0.178759949507534,0.259033735348219,0.174993743895117,0.138663309610361,0.252898026791877
"ENSSSCG00000000620",0.737497192512187,0.000172036046302892,0.0113791327923229,0.731517833791349,0.000156576197371527,0.0131398766607108
"ENSSSCG00000000622",0.0873471449433067,0.631453270185097,0.481885430876459,0.0804821103510985,0.67242950915043,0.519158813997669
"ENSSSCG00000000623",0.447714981856094,0.0640806806336954,0.154072612737348,0.381774018520567,0.109321509992441,0.229258506603694
"ENSSSCG00000000625",1.65273081777194,3.18462078929826e-09,1.16079427769922e-05,1.60274632557035,2.83490175778667e-09,1.06025325741221e-05
"ENSSSCG00000000633",1.26209291657927,4.76252126624388e-07,0.000578646333848631,1.2541502267222,3.19606952237095e-07,0.000434695569686561
"ENSSSCG00000000635",0.055423500579767,0.551290362278796,0.451062172553217,0.00257165436469811,0.97586128123407,0.603509085045957
"ENSSSCG00000000636",2.2566880293633,2.45840217181215e-05,0.00512050052357444,1.89400145693638,0.000204282086131657,0.0145526667072838
"ENSSSCG00000000637",0.416448150685591,0.244452857136955,0.302351769346522,0.516145104451069,0.15558129882043,0.267221151590544
"ENSSSCG00000000639",1.71784421622736,2.90186226274969e-05,0.00548987459904607,1.9326413146598,1.64981271744136e-06,0.0010330623480385
"ENSSSCG00000000640",0.387914571158532,0.264944000707908,0.314881235948243,0.652339252594864,0.0481949649520331,0.159195310650766
"ENSSSCG00000000641",0.581301009298945,0.0276679737599025,0.105546587498529,0.779760450119726,0.00489734624473592,0.0599404294876657
"ENSSSCG00000000642",0.329830635966505,0.484131953647376,0.423813250265181,0.280849029890383,0.515261935181728,0.465316785097814
"ENSSSCG00000000645",0.449779098848951,0.0198435047518667,0.0899442821090262,0.487178138966822,0.00850663336968238,0.0756071540909327
"ENSSSCG00000000647",0.192939913627981,0.586824400740145,0.464590560533847,0.0353204408433821,0.918934056520455,0.589916974042285
"ENSSSCG00000000648",0.311236311271066,0.23852033807136,0.298531153106909,0.328866869998333,0.212115461435032,0.309822926179567
"ENSSSCG00000000649",0.0157579678345612,0.976543624564232,0.588142287675662,0.0766408516897842,0.880205143119015,0.579673751587448
"ENSSSCG00000000650",0.0809678782319286,0.668093269326218,0.494945290315539,0.0530127429482858,0.754929711774122,0.54447726278067
"ENSSSCG00000000651",1.78967270557772,0.0019377174621642,0.0329049974077177,1.69998231517103,0.00209845404219289,0.0415949937028017
"ENSSSCG00000000652",0.299841809826156,0.0510513919895934,0.138529266135804,0.350335682704305,0.0212198894596786,0.112093766354799
"ENSSSCG00000000653",0.0205171512717226,0.845983655597764,0.553610489165861,0.0300141430062762,0.771168546935868,0.549156581405207
"ENSSSCG00000000654",0.0898922366433952,0.488102914867432,0.424969574750218,0.189881210609858,0.133551087739453,0.250241016104988
"ENSSSCG00000000655",0.448102832117333,0.059831667725214,0.149115657949801,0.42646076697893,0.0621305049815581,0.179504124087314
"ENSSSCG00000000656",0.644555992558434,0.00272410937618695,0.036843705663085,0.685249739253041,0.00145129452101833,0.0357523446053479
"ENSSSCG00000000657",0.17117832721702,0.0211171961880923,0.0921822516234686,0.13390218561874,0.0581140163344909,0.174715772581186
"ENSSSCG00000000660",0.0239590236573467,0.922219577821426,0.57533547026169,0.021086232642014,0.929333455064247,0.592255466026948
